id,event_timestamp,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
5778792,2016-12-16 12:58:21+00:00,C,45000,0,5,RENT,12.8,debt_consolidation, 60 months,1,,36,0,0.669773341,0
5778797,2016-12-16 14:06:20+00:00,C,71000,0,10,RENT,17.71,debt_consolidation, 36 months,0,,97.6,0,0.600488929,0
5778793,2016-12-16 14:28:20+00:00,C,118481,0,11,MORTGAGE,8.57,debt_consolidation, 60 months,1,,65,0,0.572811761,0
5758709,2016-12-16 14:27:02+00:00,D,18350,0,11,RENT,26.03,debt_consolidation, 36 months,1,,46.8,0,0.380464131,0
5766626,2016-12-16 14:48:46+00:00,A,42000,0,11,,,debt_consolidation, 36 months,0,,35.4,0,0.401343082,0
5768798,2016-12-16 14:55:02+00:00,B,68000,0,6,RENT,2.54,debt_consolidation, 36 months,0,,80.5,0,0.872384168,0
5758701,2016-12-16 15:00:03+00:00,C,109000,0,4,RENT,7.39,credit_card, 36 months,0,,42.4,0,0.037374789,0
5796166,2016-12-16 15:07:45+00:00,B,65000,0,11,RENT,13.53,credit_card, 36 months,0,,92.5,0,0.846975482,0
5796591,2016-12-16 15:07:45+00:00,C,78000,0,11,MORTGAGE,27.78,home_improvement, 60 months,0,,98,0,0.209781463,0
5796339,2016-12-16 15:06:22+00:00,B,112200,0,4,MORTGAGE,8.82,debt_consolidation, 36 months,0,,47.8,0,0.359719503,0
5796539,2016-12-16 15:12:40+00:00,D,42000,0,7,RENT,8.91,wedding, 36 months,0,,25.8,0,0.012434968,0
5796074,2016-12-16 15:12:40+00:00,B,59000,0,6,MORTGAGE,26.24,debt_consolidation, 60 months,1,,55.7,0,0.690311788,0
5788744,2016-12-16 15:18:54+00:00,C,105000,0,4,MORTGAGE,16.13,debt_consolidation, 36 months,0,,53.9,0,0.828427375,0
5778889,2016-12-16 15:17:36+00:00,A,84000,0,11,RENT,24.66,debt_consolidation, 36 months,1,1,29.4,0,0.236668574,0
5796464,2016-12-16 15:24:06+00:00,D,75000,0,10,MORTGAGE,4.22,debt_consolidation, 36 months,1,,58.3,0,0.142695588,1
5788887,2016-12-16 15:24:06+00:00,D,85000,1,1,MORTGAGE,18.44,debt_consolidation, 60 months,0,,54.8,0,0.549191115,0
5778845,2016-12-16 15:41:36+00:00,D,130000,1,1,RENT,15.57,vacation, 36 months,0,,70.8,0,0.986705408,0
5788670,2016-12-16 15:45:30+00:00,C,184600,0,11,MORTGAGE,13.77,home_improvement, 36 months,0,,70.2,0,0.32202263,0
5796446,2016-12-16 15:50:47+00:00,A,42000,0,11,MORTGAGE,5.14,home_improvement, 36 months,1,,27.9,0,0.74614556,0
5796434,2016-12-16 15:49:25+00:00,D,25000,0,2,OWN,12.67,debt_consolidation, 36 months,1,1,78.9,0,0.967289294,0
5796479,2016-12-16 15:50:47+00:00,B,54000,0,11,,14.31,credit_card, 36 months,1,,68,0,0.704174079,0
5788721,2016-12-16 15:49:25+00:00,B,54198,0,11,RENT,16.58,credit_card, 36 months,1,,54.2,0,0.647787386,0
5796572,2016-12-16 15:46:49+00:00,A,78000,0,7,MORTGAGE,7.97,home_improvement, 36 months,0,,16.9,0,0.318064815,0
5788754,2016-12-16 15:53:19+00:00,B,44100,0,11,MORTGAGE,21.63,debt_consolidation, 36 months,1,,80.1,0,0.823755097,0
5788711,2016-12-16 15:55:46+00:00,B,75000,0,11,MORTGAGE,19.34,credit_card, 36 months,1,,75.9,0,0.418047073,0
5779015,2016-12-16 16:00:46+00:00,B,56000,0,11,MORTGAGE,20.04,debt_consolidation, 36 months,1,,96.3,0,0.479765612,0
5796593,2016-12-16 16:00:46+00:00,E,25000,0,5,RENT,5.9,debt_consolidation, 36 months,1,,95.3,0,0.940496733,0
5788690,2016-12-16 14:56:59+00:00,C,87000,0,11,RENT,15.16,debt_consolidation, 60 months,0,,40.5,0,0.02365004,0
5788659,2016-12-16 16:09:33+00:00,D,60000,0,4,RENT,25.72,debt_consolidation, 36 months,0,,79.8,0,0.023176799,1
5788875,2016-12-16 16:12:08+00:00,C,120000,0,2,,14.61,debt_consolidation, 36 months,1,,84,0,0.992455292,0
5769044,2016-12-16 16:24:54+00:00,D,85000,0,6,MORTGAGE,9.23,debt_consolidation, 36 months,0,,46.7,0,0.165074992,0
5759083,2016-12-16 16:22:17+00:00,C,52000,1,0,MORTGAGE,12.6,debt_consolidation, 36 months,1,1,56.7,0,0.878655986,0
5769220,2016-12-16 16:22:17+00:00,F,50136,0,6,MORTGAGE,16.71,debt_consolidation, 60 months,0,,35.5,0,0.221640735,1
5758987,2016-12-16 16:24:54+00:00,C,83000,0,11,MORTGAGE,24.5,debt_consolidation, 36 months,1,,59.2,0,0.13784967,1
5779171,2016-12-16 16:32:27+00:00,C,90000,0,11,,8.68,debt_consolidation, 36 months,1,,12.6,0,0.633933379,0
5759017,2016-12-16 16:36:02+00:00,A,50000,0,4,RENT,24,credit_card, 36 months,1,,57.9,0,0.265223547,0
5758985,2016-12-16 16:37:20+00:00,E,96600,0,3,MORTGAGE,20.98,debt_consolidation, 60 months,1,1,73,0,0.822438231,0
5779038,2016-12-16 16:44:52+00:00,C,103000,0,11,MORTGAGE,18.71,debt_consolidation, 36 months,0,,80.9,0,0.200805566,0
5650782,2016-12-16 16:44:52+00:00,C,85000,0,11,RENT,2.86,debt_consolidation, 60 months,0,,33.2,0,0.515484965,0
5734602,2016-12-16 16:50:02+00:00,B,46000,0,4,MORTGAGE,14.11,debt_consolidation, 60 months,0,,35.3,0,0.436443501,0
5779160,2016-12-16 16:48:47+00:00,B,54424,1,0,MORTGAGE,26.86,debt_consolidation, 36 months,1,,64.1,0,0.037586338,0
5768977,2016-12-16 16:55:03+00:00,C,36000,0,11,MORTGAGE,21.17,debt_consolidation, 36 months,0,,22.4,0,0.403997917,0
5684754,2016-12-16 16:57:22+00:00,B,110000,0,10,MORTGAGE,23.77,major_purchase, 36 months,0,,58.3,0,0.688332036,1
4375700,2016-12-16 16:58:46+00:00,C,91000,0,11,MORTGAGE,21.14,debt_consolidation, 36 months,0,,98.4,0,0.115787287,0
5757959,2016-12-16 17:02:23+00:00,C,85000,1,0,RENT,12.45,credit_card, 60 months,0,,39.6,0,0.634440887,0
5769252,2016-12-16 17:03:47+00:00,A,124000,1,1,RENT,5.89,house, 36 months,1,,30.6,0,0.419071051,0
5769151,2016-12-16 17:09:46+00:00,B,40000,0,3,RENT,19.35,credit_card, 36 months,1,,29.6,0,0.359049297,0
5769187,2016-12-16 17:08:18+00:00,C,107899,0,11,MORTGAGE,13.49,debt_consolidation, 60 months,1,,79.9,0,0.281238725,0
5755169,2016-12-16 17:09:46+00:00,D,37000,0,4,,34.9,debt_consolidation, 60 months,0,,64.5,0,0.248241475,0
5779058,2016-12-16 17:17:20+00:00,B,22157,0,7,OWN,13.65,credit_card, 36 months,1,,28.4,0,0.138593953,1
5768874,2016-12-16 17:21:01+00:00,A,40000,0,11,OWN,4.67,debt_consolidation, 36 months,1,,31.3,0,0.809662701,0
5779141,2016-12-16 17:25:04+00:00,D,53080,0,11,RENT,21.43,credit_card, 36 months,0,,79.2,0,0.576262508,1
5758941,2016-12-16 17:23:46+00:00,B,96000,0,7,MORTGAGE,15.39,credit_card, 36 months,1,,40.7,0,0.525315412,0
5779105,2016-12-16 17:23:46+00:00,C,40000,0,4,MORTGAGE,12.84,home_improvement, 60 months,1,,10.6,0,0.391924015,1
5686477,2016-12-16 17:23:46+00:00,B,98000,0,11,MORTGAGE,,debt_consolidation, 36 months,1,,68.4,0,0.368919577,0
5779046,2016-12-16 17:23:46+00:00,E,70000,0,11,RENT,27.07,debt_consolidation, 60 months,1,,49.2,0,0.832325844,0
5759031,2016-12-16 17:42:02+00:00,C,50000,0,8,RENT,7.37,debt_consolidation, 60 months,1,,47.7,0,0.912477054,1
5759087,2016-12-16 17:35:46+00:00,C,27000,1,1,MORTGAGE,6.66,debt_consolidation, 36 months,1,,92.3,0,0.206509252,0
5759001,2016-12-16 17:44:21+00:00,F,70000,0,5,MORTGAGE,22.61,small_business, 60 months,1,,48,0,0.664921254,1
5754795,2016-12-16 18:11:10+00:00,D,50000,0,11,RENT,20.09,debt_consolidation, 36 months,1,,76.5,0,0.51332919,0
5796707,2016-12-16 18:17:24+00:00,C,52000,0,11,RENT,19.75,debt_consolidation, 36 months,0,,63.3,0,0.943105017,0
5789034,2016-12-16 18:06:00+00:00,B,37800,0,3,MORTGAGE,26.95,debt_consolidation, 36 months,0,,9.4,0,0.506261728,0
5779276,2016-12-16 18:09:53+00:00,E,35000,0,3,RENT,28.73,other, 36 months,1,,71.4,0,0.304398787,0
5789150,2016-12-16 17:57:01+00:00,B,62000,0,9,,8.67,house, 36 months,0,,45.4,0,0.606222168,0
5788702,2016-12-16 18:04:45+00:00,D,55000,1,1,RENT,16.04,debt_consolidation, 36 months,1,,76.3,0,0.15590621,0
5788322,2016-12-16 18:18:46+00:00,B,87000,0,11,MORTGAGE,3.6,credit_card, 36 months,0,0,52.7,0,0.348430792,0
5796675,2016-12-16 18:04:45+00:00,B,170000,0,3,MORTGAGE,26.55,debt_consolidation, 36 months,1,,66.2,0,0.703011087,0
5789025,2016-12-16 18:04:45+00:00,B,100000,0,11,RENT,19.69,debt_consolidation, 36 months,1,,81.9,0,0.95836546,1
5779272,2016-12-16 17:53:04+00:00,B,30000,0,3,MORTGAGE,17.41,debt_consolidation, 36 months,1,,42.7,0,0.101444354,1
5796695,2016-12-16 18:23:37+00:00,B,65699,0,2,MORTGAGE,14.1,credit_card, 36 months,0,,20,0,0.656466898,0
5779281,2016-12-16 18:27:32+00:00,C,350000,0,11,MORTGAGE,9.9,debt_consolidation, 36 months,0,,52,0,0.338960532,0
5788595,2016-12-16 18:26:14+00:00,C,100000,0,11,MORTGAGE,17.93,major_purchase, 60 months,1,,59,0,0.516079916,0
5796910,2016-12-16 18:30:07+00:00,B,65000,0,3,MORTGAGE,24.72,credit_card, 36 months,0,,63.2,0,0.407089574,1
5779280,2016-12-16 18:27:32+00:00,B,95000,0,7,MORTGAGE,18.25,home_improvement, 36 months,1,,42.2,0,0.323453798,0
5796832,2016-12-16 18:38:52+00:00,B,50000,0,8,RENT,16.56,debt_consolidation, 36 months,1,,27.7,0,0.186374064,0
5789058,2016-12-16 18:42:29+00:00,B,77000,0,7,MORTGAGE,15.72,credit_card, 36 months,0,,59.4,0,0.721862381,0
3377181,2016-12-16 19:10:59+00:00,C,103217,0,2,MORTGAGE,9.48,debt_consolidation, 60 months,0,,47.4,0,0.49003073,0
5025776,2016-12-16 19:17:27+00:00,C,110500,0,3,MORTGAGE,31.97,credit_card, 36 months,0,,82.6,0,0.124629702,0
4566775,2016-12-16 19:16:09+00:00,B,83000,0,3,RENT,7.68,debt_consolidation, 36 months,1,,38.6,0,0.983028984,0
5405051,2016-12-16 19:26:17+00:00,C,49920,0,11,,10.17,debt_consolidation, 36 months,1,,90,0,0.488660789,1
5765038,2016-12-16 19:25:00+00:00,B,125000,0,4,,15.24,debt_consolidation, 36 months,0,,63.4,0,0.91840022,0
5714655,2016-12-16 19:27:41+00:00,D,103000,0,4,RENT,12.99,debt_consolidation, 36 months,0,,62.4,0,0.652605048,0
5619566,2016-12-16 19:28:56+00:00,E,225000,0,7,RENT,9.39,house, 60 months,1,,78,0,0.364315793,0
5759110,2016-12-16 19:34:08+00:00,B,45000,0,8,MORTGAGE,24.11,debt_consolidation, 36 months,1,,68.6,0,0.904969753,1
5759341,2016-12-16 19:34:07+00:00,B,60000,0,8,MORTGAGE,9.02,credit_card, 36 months,1,,78,0,0.052421687,0
5759237,2016-12-16 19:40:34+00:00,B,55860,0,6,MORTGAGE,22.73,debt_consolidation, 60 months,1,,66.4,0,0.754272283,0
5629611,2016-12-16 19:38:00+00:00,B,102000,0,8,MORTGAGE,12.8,home_improvement, 36 months,1,,65.6,0,0.287516491,0
5759200,2016-12-16 19:38:00+00:00,F,100000,0,11,MORTGAGE,33.05,debt_consolidation, 60 months,1,,66.1,0,0.128245862,0
5759076,2016-12-16 19:38:00+00:00,D,199000,0,4,MORTGAGE,13.27,debt_consolidation, 60 months,1,,93.5,0,0.963788083,0
5769314,2016-12-16 19:39:17+00:00,E,70000,0,9,MORTGAGE,25.15,debt_consolidation, 60 months,0,,54.4,74.94,0.148554521,1
5610468,2016-12-16 19:38:00+00:00,D,60000,0,8,MORTGAGE,30.22,debt_consolidation, 60 months,1,,40.5,0,0.084826764,1
5795943,2016-12-16 19:38:00+00:00,B,58000,0,7,MORTGAGE,4.9,home_improvement, 36 months,1,,73.7,0,0.5187836,0
5779600,2016-12-16 19:38:00+00:00,E,45000,0,6,OWN,20.16,debt_consolidation, 60 months,1,,86.3,0,0.359823712,0
5769493,2016-12-16 19:38:00+00:00,C,60000,0,2,RENT,20.5,debt_consolidation, 36 months,1,,38.1,0,0.327563986,0
5796972,2016-12-16 19:38:00+00:00,A,105000,0,3,RENT,5.9,debt_consolidation, 36 months,1,,3.5,0,0.483837242,0
5787957,2016-12-16 19:38:00+00:00,E,60289,0,3,,10.47,debt_consolidation, 36 months,0,,82.7,0,0.006043659,0
5769507,2016-12-16 19:38:00+00:00,D,90000,0,11,MORTGAGE,14.57,debt_consolidation, 60 months,1,,70.6,0,0.7727953,0
5779492,2016-12-16 19:38:00+00:00,D,48000,0,3,RENT,28.1,moving, 36 months,1,,41.2,0,0.93543776,0
5769495,2016-12-16 19:38:00+00:00,B,32000,0,8,MORTGAGE,9.23,debt_consolidation, 36 months,0,,28.9,0,0.325280948,0
5776257,2016-12-16 19:38:00+00:00,C,57000,0,11,,11.01,debt_consolidation, 36 months,0,,60.5,0,0.900476437,1
5789285,2016-12-16 19:38:00+00:00,C,32000,0,11,RENT,19.39,other, 36 months,1,,69.5,0,0.125999772,0
5787622,2016-12-16 19:45:29+00:00,D,97983,0,11,,22.95,wedding, 36 months,0,,80.1,0,0.077448005,0
5777952,2016-12-16 19:46:48+00:00,B,52000,0,3,,22.94,major_purchase, 36 months,1,,87.2,0,0.323297264,0
5794950,2016-12-16 19:48:06+00:00,C,42000,0,8,MORTGAGE,15.03,debt_consolidation, 36 months,1,,41.5,0,0.705047832,1
5779529,2016-12-16 20:02:07+00:00,B,70000,1,0,MORTGAGE,19.57,credit_card, 60 months,0,,36.6,0,0.649508587,0
5789257,2016-12-16 20:04:42+00:00,B,95416,0,10,MORTGAGE,18.54,credit_card, 36 months,0,,68.6,0,0.681142931,0
5778622,2016-12-16 20:21:40+00:00,B,74000,0,11,MORTGAGE,22.9,credit_card, 36 months,0,,41.4,0,0.731444656,0
5789265,2016-12-16 20:33:25+00:00,B,43000,0,4,MORTGAGE,16.81,credit_card, 36 months,1,,65.4,0,0.449709224,0
5797192,2016-12-16 20:53:44+00:00,C,70000,0,6,MORTGAGE,,home_improvement, 36 months,0,,49.4,34.01,0.477206283,1
5797029,2016-12-16 21:03:41+00:00,B,70000,0,5,MORTGAGE,8.49,debt_consolidation, 36 months,0,,33.7,0,0.373804338,0
5779310,2016-12-16 21:29:43+00:00,B,38000,0,11,MORTGAGE,30.79,debt_consolidation, 36 months,0,,57.5,0,0.475138338,0
5789445,2016-12-16 21:24:48+00:00,B,33000,0,4,RENT,7.85,debt_consolidation, 36 months,1,,43.8,0,0.827577034,0
5796949,2016-12-16 21:51:01+00:00,C,48000,1,1,RENT,20.13,debt_consolidation, 36 months,1,,91.1,0,0.628746176,0
5779430,2016-12-16 21:48:44+00:00,B,146000,0,11,MORTGAGE,16.18,credit_card, 36 months,1,,55.8,0,0.607138845,0
5779480,2016-12-16 22:27:36+00:00,B,47600,0,3,RENT,16.26,debt_consolidation, 36 months,1,,75.6,0,0.024189114,0
5779584,2016-12-16 22:58:03+00:00,C,55000,0,11,RENT,27.14,credit_card, 36 months,1,,88.1,0,0.425408564,0
5789479,2016-12-16 23:34:42+00:00,C,73000,0,11,RENT,21.6,debt_consolidation, 36 months,1,,28.1,0,0.449734334,0
5779374,2016-12-16 23:38:33+00:00,B,65000,0,3,MORTGAGE,8.91,credit_card, 36 months,1,,47.9,0,0.133506004,0
4547000,2016-12-17 00:44:32+00:00,D,93000,0,7,OWN,17.85,debt_consolidation, 36 months,1,1,70.7,0.35,0.816940726,1
5706335,2016-12-17 01:44:22+00:00,A,55000,0,9,MORTGAGE,6.7,home_improvement, 36 months,1,,0,0,0.762808463,0
5758209,2016-12-17 02:34:54+00:00,B,35000,0,11,MORTGAGE,21.39,debt_consolidation, 36 months,0,,71.6,0,0.72934085,1
5608029,2016-12-17 02:47:46+00:00,C,82000,0,5,MORTGAGE,4.84,debt_consolidation, 60 months,1,,37.2,0,0.917715769,0
5757080,2016-12-17 03:14:18+00:00,E,70000,0,11,,11.54,debt_consolidation, 60 months,1,,60.8,0,0.045254009,1
5714904,2016-12-17 03:14:18+00:00,C,110000,0,10,MORTGAGE,34.38,credit_card, 36 months,0,,44.3,0,0.939723774,0
5705407,2016-12-17 03:38:20+00:00,E,114000,0,11,MORTGAGE,13.94,debt_consolidation, 60 months,1,,70.3,0,0.672171374,0
5115770,2016-12-17 04:20:49+00:00,E,64800,0,3,MORTGAGE,28.28,debt_consolidation, 60 months,1,,57.9,0,0.746987321,1
5785492,2016-12-17 04:29:33+00:00,D,90000,0,11,MORTGAGE,21.49,debt_consolidation, 36 months,0,,92.1,0,0.355552362,0
5769896,2016-12-17 04:28:16+00:00,D,125000,0,11,RENT,15.19,credit_card, 36 months,1,,96.6,0,0.268476069,0
5759462,2016-12-17 04:44:16+00:00,E,50000,0,11,MORTGAGE,21.43,debt_consolidation, 36 months,1,,83.9,0,0.394798312,0
5789685,2016-12-17 05:44:16+00:00,C,55000,0,4,RENT,15.16,moving, 36 months,0,,23,0,0.68715238,0
5768499,2016-12-17 06:03:08+00:00,B,78000,0,11,MORTGAGE,8.97,debt_consolidation, 36 months,0,,47.1,0,0.347953259,0
5789707,2016-12-17 07:26:58+00:00,B,25000,0,5,RENT,19.49,debt_consolidation, 36 months,0,,29.1,0,0.209041791,0
5779715,2016-12-17 07:26:58+00:00,B,50000,0,11,RENT,2.66,moving, 36 months,1,,19.6,0,0.536392326,0
5789752,2016-12-17 07:37:50+00:00,D,9360,1,0,RENT,24.36,other, 36 months,0,,38.8,0,0.52933775,1
5779740,2016-12-17 07:34:12+00:00,E,115000,0,6,,,debt_consolidation, 36 months,1,,70.7,0,0.641658022,0
5797267,2016-12-17 08:30:03+00:00,E,98000,0,2,RENT,25.72,debt_consolidation, 60 months,0,,36.6,0,0.56085925,0
5769679,2016-12-17 08:37:16+00:00,C,160000,0,2,OWN,13.06,home_improvement, 36 months,0,,28.5,0,0.107445368,0
5789590,2016-12-17 09:34:30+00:00,F,120000,0,11,RENT,10.68,small_business, 60 months,0,,42.9,0,0.743738805,1
5789766,2016-12-17 09:45:46+00:00,D,55000,0,11,RENT,14.14,other, 36 months,0,,64.2,0,0.805266346,0
5759682,2016-12-17 10:12:40+00:00,B,175000,0,3,MORTGAGE,3.92,debt_consolidation, 36 months,0,,39.9,0,0.757762024,0
5788470,2016-12-17 10:31:19+00:00,B,95000,0,3,RENT,12.04,debt_consolidation, 36 months,0,,64.4,0,0.588110938,0
5789644,2016-12-17 11:39:40+00:00,A,85000,0,9,MORTGAGE,10.35,debt_consolidation, 60 months,1,,52.8,0,0.445442481,0
5779891,2016-12-17 12:13:25+00:00,E,110000,0,10,RENT,10.23,debt_consolidation, 36 months,1,,94.2,0,0.265382298,0
5769770,2016-12-17 12:49:59+00:00,D,27000,0,11,RENT,23.87,debt_consolidation, 36 months,0,,94.7,0,0.10190619,1
5759655,2016-12-17 12:49:59+00:00,B,32000,0,4,RENT,0.56,home_improvement, 36 months,1,,0.3,0,0.767623274,0
5797233,2016-12-17 13:25:12+00:00,B,38000,0,6,RENT,14.87,debt_consolidation, 36 months,1,,61,0,0.93201504,0
5796588,2016-12-17 13:54:03+00:00,C,75000,1,1,MORTGAGE,18.59,credit_card, 36 months,1,,50.2,0,0.727483031,0
5779179,2016-12-17 13:54:03+00:00,C,80000,0,7,MORTGAGE,14.9,debt_consolidation, 60 months,0,,62,0,0.296091115,0
5769796,2016-12-17 16:00:08+00:00,B,80000,0,11,MORTGAGE,16.34,debt_consolidation, 36 months,1,,75.4,0,0.422236806,0
5797289,2016-12-17 17:01:41+00:00,D,126200,0,11,RENT,7.48,other, 36 months,1,,66.8,0,0.753766841,0
5797378,2016-12-17 18:31:03+00:00,D,44000,0,6,OWN,30.11,debt_consolidation, 60 months,1,,63.1,0,0.731453627,1
5797474,2016-12-17 18:41:00+00:00,F,118000,0,11,MORTGAGE,2.45,credit_card, 60 months,1,,56.1769,0,0.742746027,0
5797354,2016-12-17 18:39:43+00:00,D,31360,1,1,RENT,19.36,small_business, 36 months,1,,67.4,0,0.156962348,0
5630490,2016-12-17 18:39:43+00:00,D,22464,0,7,RENT,6.25,debt_consolidation, 36 months,0,,55.7,0,0.158570229,0
5759707,2016-12-17 19:06:14+00:00,C,90000,0,3,MORTGAGE,23.06,debt_consolidation, 60 months,0,,50.5,0,0.320955573,0
5759837,2016-12-17 19:06:14+00:00,B,90000,0,5,RENT,13.81,debt_consolidation, 36 months,0,1,51.5,0,0.986628965,0
5186068,2016-12-17 19:37:16+00:00,E,68000,0,11,MORTGAGE,34.55,debt_consolidation, 60 months,1,,53.4,0,0.471596995,0
5759736,2016-12-17 20:02:46+00:00,C,64000,0,11,RENT,18.71,credit_card, 36 months,0,,84.3,0,0.005173038,0
5758537,2016-12-17 22:23:08+00:00,A,68000,0,11,MORTGAGE,16.07,debt_consolidation, 36 months,1,,37.6,0,0.952270351,0
5375256,2016-12-17 23:14:19+00:00,C,50000,0,8,RENT,16.06,credit_card, 36 months,1,,67.2,0,0.289021387,0
5758695,2016-12-18 00:00:00+00:00,B,67171,0,2,,18.08,debt_consolidation, 36 months,1,,57.4,0,0.988178611,0
5618161,2016-12-18 01:25:11+00:00,B,51782,0,8,RENT,23.01,debt_consolidation, 36 months,0,,46.6,0,0.642545092,0
5705209,2016-12-18 03:43:59+00:00,A,330000,0,9,MORTGAGE,2.56,debt_consolidation, 36 months,0,,5.1,0,0.438153312,0
5759619,2016-12-18 03:43:59+00:00,B,70000,0,8,MORTGAGE,22.65,credit_card, 36 months,1,,60.1,0,0.884268567,0
5797676,2016-12-18 05:27:58+00:00,C,36000,0,2,RENT,13.4,debt_consolidation, 36 months,0,,68.7,0,0.655515987,0
5770139,2016-12-18 05:50:31+00:00,A,130000,0,9,,0.42,house, 36 months,0,,7.3,0,0.106583238,0
5790098,2016-12-18 05:46:56+00:00,B,11316,1,0,OWN,17.6,credit_card, 36 months,1,,43.7,0,0.652805212,0
5769973,2016-12-18 06:16:44+00:00,D,41000,0,10,MORTGAGE,28.45,medical, 36 months,0,,81.2,0,0.899286545,1
5790109,2016-12-18 06:08:25+00:00,D,50000,0,3,MORTGAGE,16.64,credit_card, 36 months,1,,70.7,0,0.086365459,0
5780027,2016-12-18 07:14:45+00:00,A,48000,0,2,MORTGAGE,19.88,debt_consolidation, 36 months,0,,21.3,0,0.954607767,0
5794994,2016-12-18 07:30:22+00:00,E,100000,0,3,OWN,28.39,wedding, 36 months,0,,80.6,0,0.404855862,0
5769996,2016-12-18 07:42:02+00:00,B,35000,0,4,RENT,13.71,debt_consolidation, 36 months,0,,22.8,0,0.101358632,0
5787022,2016-12-18 08:35:59+00:00,C,56160,0,11,MORTGAGE,30.24,credit_card, 36 months,0,,64.2,0,0.757967148,0
5787494,2016-12-18 09:39:35+00:00,D,57800,0,6,RENT,3.9,debt_consolidation, 36 months,1,,6.7,0,0.117924879,0
5770076,2016-12-18 09:54:48+00:00,B,65400,0,6,RENT,15.94,debt_consolidation, 36 months,1,,83.4,0,0.125338557,0
5797800,2016-12-18 10:10:45+00:00,F,40000,0,4,RENT,32.01,debt_consolidation, 60 months,0,,72.1,0,0.202995211,1
5780221,2016-12-18 10:12:04+00:00,C,75000,0,6,MORTGAGE,12.74,debt_consolidation, 36 months,0,,43.8,0,0.248978933,0
5797419,2016-12-18 10:17:02+00:00,A,43000,0,11,RENT,25.09,credit_card, 36 months,0,,41.8,0,0.969850029,1
5790082,2016-12-18 10:27:13+00:00,B,50488,0,11,MORTGAGE,18.97,debt_consolidation, 36 months,1,,86.5,0,0.743256118,0
5780083,2016-12-18 10:34:51+00:00,D,33987,1,1,RENT,4.57,major_purchase, 60 months,0,,22.4,0,0.673899965,0
5790078,2016-12-18 09:37:33+00:00,C,95000,0,8,,6.95,home_improvement, 36 months,0,,45.5,0,0.136037229,0
5770154,2016-12-18 10:34:51+00:00,C,45000,0,8,RENT,20.88,credit_card, 36 months,1,,58.1,0,0.515859608,0
5780145,2016-12-18 11:06:24+00:00,B,42000,0,11,RENT,11.06,debt_consolidation, 36 months,1,,56.3,0,0.383255312,0
5795434,2016-12-18 11:34:08+00:00,B,50000,0,4,RENT,22.8,debt_consolidation, 36 months,1,,54.1,0,0.909384462,0
5789812,2016-12-18 11:36:26+00:00,C,38900,0,5,RENT,26.5,credit_card, 36 months,1,,80.8,0,0.939578362,0
5789976,2016-12-18 11:36:26+00:00,B,85000,0,3,,0.71,vacation, 36 months,1,,0.7,0,0.183014731,0
5797715,2016-12-18 11:41:44+00:00,A,50000,0,11,RENT,13.8,credit_card, 36 months,0,,9.7,0,0.685488706,1
5797768,2016-12-18 11:57:03+00:00,A,73000,0,4,MORTGAGE,19.86,credit_card, 36 months,1,,45.9,0,0.333073822,0
5769943,2016-12-18 11:07:00+00:00,B,50000,0,7,MORTGAGE,21.48,debt_consolidation, 36 months,0,,91.9,0,0.532118553,0
5770175,2016-12-18 12:16:01+00:00,C,48300,0,5,MORTGAGE,10.54,credit_card, 36 months,0,,94.1,0,0.111283851,0
5780031,2016-12-18 12:31:47+00:00,C,30000,0,11,RENT,20.92,debt_consolidation, 36 months,1,,60.9,0,0.389145649,0
5797739,2016-12-18 12:34:08+00:00,F,90000,0,9,OWN,18.25,debt_consolidation, 60 months,0,,48.7,39.898,0.573937135,0
5789987,2016-12-18 12:44:44+00:00,D,25000,0,2,RENT,10.18,debt_consolidation, 36 months,1,,28.5,0,0.95999892,0
5789797,2016-12-18 12:22:26+00:00,C,50490,0,11,MORTGAGE,16.57,debt_consolidation, 36 months,1,,57.3,0,0.686076186,0
5778807,2016-12-18 13:25:06+00:00,C,78000,0,7,MORTGAGE,17.14,debt_consolidation, 36 months,1,,75.4,0,0.357291574,0
5114698,2016-12-18 12:57:46+00:00,B,35000,0,4,OWN,21.81,debt_consolidation, 36 months,1,,86.6,0,0.919345398,0
5760194,2016-12-18 14:28:04+00:00,B,160000,0,11,MORTGAGE,11.81,credit_card, 36 months,0,,56.7,0,0.870081176,1
5760248,2016-12-18 14:33:01+00:00,C,60000,0,11,RENT,29.4,credit_card, 36 months,1,,87.7,0,0.269517704,0
5760178,2016-12-18 14:47:44+00:00,B,72000,0,6,RENT,26.7,debt_consolidation, 60 months,1,,19.5,0,0.192899276,0
5195076,2016-12-18 14:55:06+00:00,D,80276,0,11,RENT,13.86,vacation, 36 months,0,,49.1,0,0.007429766,0
5758410,2016-12-19 04:10:51+00:00,F,73000,0,10,RENT,22.08,debt_consolidation, 60 months,0,,65.8,0,0.351447799,0
5758325,2016-12-19 04:22:05+00:00,B,35000,1,0,RENT,4.95,debt_consolidation, 36 months,0,,53.1,0,0.452323591,1
5756807,2016-12-19 04:59:44+00:00,C,55000,0,11,,11.43,debt_consolidation, 60 months,1,,46.2,0,0.119197174,0
5759993,2016-12-19 04:59:44+00:00,D,34000,0,8,RENT,6.78,credit_card, 36 months,1,,37.7,0,0.916702287,0
